@relation dataset2

@attribute neighbourhood numeric
@attribute price numeric
@attribute minimum_nights numeric
@attribute availability_365 numeric
@attribute room_type {'Private room','Entire home/apt','Shared room'}

@data
27,90,2,132,'Entire home/apt'
27,50,3,278,'Private room'
27,50,1,365,'Private room'
27,60,1,365,'Private room'
27,128,7,365,'Entire home/apt'
27,28,1,336,'Private room'
27,80,5,1,'Entire home/apt'
27,70,3,365,'Private room'
27,50,1,365,'Private room'
27,150,7,97,'Entire home/apt'
27,28,1,263,'Private room'
27,31,4,365,'Private room'
27,40,1,0,'Private room'
27,60,1,365,'Private room'
27,90,1,365,'Private room'
27,75,3,365,'Private room'
27,65,2,0,'Entire home/apt'
27,60,1,365,'Entire home/apt'
27,150,2,0,'Entire home/apt'
27,20,5,216,'Private room'
27,59,2,364,'Entire home/apt'
27,150,3,272,'Entire home/apt'
27,40,5,21,'Entire home/apt'
27,45,2,86,'Private room'
27,25,1,361,'Private room'
27,169,3,283,'Entire home/apt'
27,110,2,342,'Entire home/apt'
27,40,5,51,'Entire home/apt'
27,27,4,365,'Private room'
27,50,2,26,'Entire home/apt'
27,48,1,354,'Private room'
27,60,2,338,'Entire home/apt'
27,45,1,362,'Private room'
27,36,1,357,'Private room'
27,16,1,0,'Private room'
27,55,1,0,'Private room'
27,49,2,88,'Private room'
27,40,3,365,'Private room'
27,88,5,180,'Entire home/apt'
27,80,1,365,'Entire home/apt'
27,129,5,365,'Entire home/apt'
27,38,7,364,'Private room'
27,27,2,89,'Private room'
27,22,1,363,'Private room'
27,29,2,83,'Private room'
27,32,1,193,'Private room'
27,150,3,365,'Entire home/apt'
27,110,7,364,'Entire home/apt'
27,30,1,364,'Private room'
27,25,1,365,'Private room'
27,22,3,365,'Private room'
27,62,2,365,'Private room'
27,69,3,85,'Entire home/apt'
27,150,7,302,'Entire home/apt'
27,40,1,72,'Private room'
27,30,7,363,'Private room'
27,23,1,13,'Private room'
27,75,5,0,'Entire home/apt'
27,45,2,8,'Entire home/apt'
27,20,2,176,'Private room'
27,55,1,322,'Entire home/apt'
27,50,1,364,'Private room'
27,60,1,0,'Private room'
27,200,4,32,'Entire home/apt'
27,90,2,333,'Entire home/apt'
27,26,2,85,'Private room'
27,65,2,89,'Entire home/apt'
27,49,2,24,'Entire home/apt'
27,30,1,0,'Private room'
27,19,14,180,'Private room'
27,20,1,351,'Private room'
27,35,1,0,'Private room'
27,30,1,365,'Private room'
27,25,1,365,'Private room'
27,70,7,19,'Entire home/apt'
27,249,3,365,'Entire home/apt'
27,45,1,159,'Private room'
27,95,2,0,'Entire home/apt'
27,45,1,152,'Private room'
27,40,1,172,'Private room'
27,90,1,363,'Entire home/apt'
27,120,1,180,'Private room'
27,35,1,358,'Private room'
27,26,1,221,'Private room'
27,50,1,363,'Private room'
27,45,1,167,'Private room'
27,50,1,365,'Private room'
27,28,1,365,'Private room'
27,35,1,365,'Private room'
27,25,3,154,'Private room'
27,24,1,13,'Private room'
27,35,1,354,'Private room'
27,65,1,363,'Private room'
27,20,1,190,'Private room'
27,26,1,8,'Private room'
27,44,1,89,'Private room'
27,85,2,114,'Entire home/apt'
27,82,5,337,'Entire home/apt'
27,69,2,69,'Private room'
27,44,7,0,'Entire home/apt'
27,95,4,364,'Entire home/apt'
27,200,7,183,'Entire home/apt'
27,35,2,364,'Private room'
27,100,1,5,'Entire home/apt'
27,75,3,162,'Private room'
27,30,1,62,'Private room'
27,30,2,0,'Private room'
27,35,1,365,'Private room'
27,75,2,222,'Entire home/apt'
27,65,10,0,'Entire home/apt'
27,55,2,170,'Private room'
27,28,1,358,'Private room'
27,65,5,365,'Private room'
27,65,2,365,'Entire home/apt'
27,25,1,365,'Private room'
27,23,2,293,'Private room'
27,23,3,22,'Private room'
27,20,2,181,'Shared room'
27,35,1,365,'Private room'
27,35,1,147,'Private room'
27,80,1,8,'Entire home/apt'
27,25,2,137,'Private room'
27,50,1,365,'Private room'
27,40,1,90,'Private room'
27,45,1,365,'Private room'
27,50,2,155,'Entire home/apt'
27,39,1,357,'Private room'
27,30,1,0,'Private room'
27,75,1,0,'Entire home/apt'
27,43,3,365,'Private room'
27,25,1,345,'Private room'
27,19,2,172,'Private room'
27,65,1,249,'Private room'
27,70,2,364,'Private room'
27,27,1,365,'Private room'
27,32,1,0,'Private room'
27,60,1,365,'Private room'
27,120,2,180,'Entire home/apt'
27,135,1,327,'Entire home/apt'
27,35,1,348,'Private room'
27,80,5,365,'Entire home/apt'
27,95,13,362,'Entire home/apt'
27,120,2,183,'Entire home/apt'
27,75,2,108,'Entire home/apt'
27,75,2,365,'Private room'
27,75,1,365,'Private room'
27,145,2,0,'Entire home/apt'
27,60,1,365,'Private room'
27,75,2,67,'Entire home/apt'
27,75,1,365,'Private room'
27,32,1,323,'Private room'
27,79,1,314,'Entire home/apt'
27,35,1,365,'Private room'
27,60,1,89,'Private room'
27,45,1,134,'Private room'
27,57,1,332,'Entire home/apt'
27,35,2,350,'Entire home/apt'
27,130,7,290,'Entire home/apt'
27,120,3,16,'Entire home/apt'
27,30,2,296,'Private room'
27,49,2,365,'Private room'
27,70,1,0,'Entire home/apt'
27,50,1,361,'Private room'
27,23,2,261,'Private room'
27,30,1,179,'Private room'
27,120,2,297,'Private room'
27,79,1,160,'Entire home/apt'
27,90,3,63,'Entire home/apt'
27,100,3,0,'Entire home/apt'
27,80,2,365,'Private room'
27,39,7,365,'Private room'
27,75,5,77,'Entire home/apt'
27,25,1,324,'Private room'
27,90,1,337,'Entire home/apt'
27,40,1,0,'Private room'
27,40,1,365,'Private room'
27,19,14,180,'Private room'
27,28,4,88,'Private room'
27,80,1,24,'Entire home/apt'
27,20,2,262,'Private room'
27,70,1,30,'Entire home/apt'
27,30,1,168,'Private room'
27,30,5,364,'Private room'
27,29,1,156,'Private room'
27,80,2,0,'Entire home/apt'
27,40,2,41,'Private room'
27,50,1,0,'Private room'
27,70,1,0,'Private room'
27,180,2,59,'Entire home/apt'
27,70,2,0,'Entire home/apt'
27,110,3,19,'Entire home/apt'
27,40,2,364,'Shared room'
27,29,1,77,'Private room'
27,25,2,323,'Private room'
27,63,2,117,'Entire home/apt'
27,40,1,365,'Private room'
27,25,2,94,'Private room'
27,40,1,18,'Entire home/apt'
27,50,1,0,'Entire home/apt'
27,70,2,363,'Private room'
27,40,1,364,'Private room'
27,75,2,316,'Entire home/apt'
27,40,1,65,'Private room'
27,40,1,365,'Private room'
27,80,1,0,'Entire home/apt'
27,50,1,0,'Entire home/apt'
27,35,1,365,'Private room'
27,129,2,17,'Entire home/apt'
27,125,7,365,'Entire home/apt'
27,88,1,234,'Private room'
27,40,1,5,'Private room'
27,39,2,239,'Private room'
27,24,1,226,'Private room'
27,25,1,94,'Private room'
27,28,2,148,'Private room'
27,197,1,0,'Entire home/apt'
27,40,1,360,'Private room'
27,25,1,345,'Shared room'
27,35,1,170,'Private room'
27,30,2,307,'Private room'
27,40,2,174,'Private room'
27,45,2,90,'Private room'
27,55,1,0,'Private room'
27,34,21,0,'Entire home/apt'
27,130,7,43,'Entire home/apt'
27,40,14,358,'Entire home/apt'
27,24,1,0,'Private room'
27,35,2,48,'Private room'
27,36,3,365,'Private room'
27,47,1,325,'Private room'
27,25,1,0,'Private room'
27,28,1,362,'Private room'
27,55,2,120,'Private room'
27,45,1,363,'Private room'
27,30,1,65,'Private room'
27,34,2,77,'Private room'
27,22,1,85,'Private room'
27,40,3,363,'Private room'
27,50,1,365,'Private room'
27,75,1,363,'Private room'
27,52,2,3,'Private room'
27,45,1,90,'Private room'
27,29,2,180,'Private room'
27,27,2,139,'Private room'
27,35,2,0,'Private room'
27,64,6,321,'Entire home/apt'
27,20,1,364,'Private room'
27,30,2,364,'Private room'
27,38,2,364,'Private room'
27,120,3,203,'Entire home/apt'
27,85,1,365,'Private room'
27,130,7,184,'Entire home/apt'
27,55,10,0,'Entire home/apt'
27,15,1,311,'Private room'
27,46,2,363,'Private room'
27,28,1,365,'Private room'
27,110,3,3,'Entire home/apt'
27,45,1,365,'Private room'
27,75,2,364,'Entire home/apt'
27,80,10,153,'Entire home/apt'
27,25,1,338,'Private room'
27,60,10,363,'Entire home/apt'
27,75,1,153,'Entire home/apt'
27,55,2,62,'Entire home/apt'
27,38,1,63,'Private room'
27,120,1,295,'Entire home/apt'
27,45,1,365,'Private room'
27,25,1,91,'Private room'
27,50,7,324,'Entire home/apt'
27,25,2,89,'Private room'
27,70,4,0,'Entire home/apt'
27,30,1,90,'Private room'
27,195,3,358,'Entire home/apt'
27,28,1,166,'Private room'
27,45,1,307,'Private room'
27,50,1,357,'Private room'
27,30,1,29,'Private room'
27,35,1,0,'Private room'
27,47,2,363,'Private room'
27,30,1,365,'Private room'
27,30,1,269,'Private room'
27,55,4,0,'Entire home/apt'
27,45,1,119,'Private room'
27,36,1,180,'Private room'
27,29,2,0,'Private room'
27,48,1,365,'Private room'
27,105,3,220,'Entire home/apt'
27,40,1,84,'Private room'
27,25,1,33,'Private room'
27,35,1,0,'Private room'
27,27,2,176,'Private room'
27,28,2,0,'Private room'
27,70,7,64,'Entire home/apt'
27,195,2,36,'Entire home/apt'
27,45,1,180,'Entire home/apt'
27,32,1,353,'Private room'
27,18,4,0,'Private room'
27,55,3,0,'Entire home/apt'
27,40,1,244,'Private room'
27,45,3,0,'Private room'
27,30,1,365,'Private room'
27,40,1,352,'Private room'
27,30,1,20,'Private room'
27,150,3,72,'Entire home/apt'
27,200,1,365,'Private room'
27,22,1,171,'Private room'
27,38,1,89,'Private room'
27,18,14,365,'Private room'
27,80,2,348,'Entire home/apt'
27,30,1,179,'Private room'
27,60,3,73,'Entire home/apt'
27,42,2,59,'Private room'
27,22,1,164,'Private room'
27,63,1,87,'Private room'
27,28,1,345,'Private room'
27,18,3,123,'Private room'
27,120,2,320,'Private room'
27,40,1,363,'Private room'
27,100,7,0,'Entire home/apt'
27,50,1,364,'Private room'
27,45,1,365,'Private room'
27,65,3,89,'Entire home/apt'
27,18,3,89,'Private room'
27,80,10,0,'Entire home/apt'
27,50,2,87,'Private room'
27,90,1,89,'Private room'
27,40,1,88,'Private room'
27,69,1,362,'Private room'
27,138,1,364,'Entire home/apt'
27,25,1,90,'Private room'
27,25,1,59,'Private room'
27,48,2,167,'Entire home/apt'
27,50,1,178,'Private room'
27,30,3,215,'Private room'
27,45,1,358,'Private room'
27,25,1,338,'Private room'
27,41,1,0,'Entire home/apt'
27,25,7,364,'Private room'
27,32,1,364,'Private room'
27,55,1,74,'Private room'
27,35,1,282,'Private room'
27,50,1,358,'Private room'
27,150,6,0,'Entire home/apt'
27,79,1,355,'Entire home/apt'
27,40,1,0,'Private room'
27,55,3,59,'Entire home/apt'
27,30,1,276,'Private room'
27,23,1,365,'Private room'
27,60,2,359,'Private room'
27,35,1,363,'Private room'
27,35,4,0,'Entire home/apt'
27,25,1,365,'Private room'
27,38,1,130,'Private room'
27,47,1,89,'Private room'
27,65,3,3,'Entire home/apt'
27,45,1,365,'Private room'
27,24,3,137,'Private room'
27,50,1,0,'Private room'
27,120,2,361,'Entire home/apt'
27,28,1,179,'Private room'
27,30,1,364,'Private room'
27,25,1,153,'Private room'
27,50,2,87,'Private room'
27,64,3,178,'Entire home/apt'
27,35,1,153,'Private room'
27,75,1,363,'Private room'
27,289,3,358,'Entire home/apt'
27,20,3,337,'Private room'
27,24,2,156,'Private room'
27,25,1,269,'Private room'
27,75,1,365,'Private room'
27,128,5,173,'Entire home/apt'
27,115,20,90,'Entire home/apt'
27,40,14,73,'Private room'
27,45,1,59,'Private room'
27,165,3,27,'Entire home/apt'
27,60,1,365,'Private room'
27,30,1,356,'Private room'
6,125,3,31,'Entire home/apt'
6,30,3,330,'Private room'
6,50,1,365,'Private room'
6,35,2,90,'Private room'
6,33,2,338,'Private room'
6,40,1,245,'Private room'
6,46,1,338,'Private room'
6,14,1,0,'Private room'
6,34,2,89,'Private room'
6,60,1,142,'Private room'
6,30,1,365,'Private room'
6,39,1,364,'Private room'
6,25,1,353,'Private room'
6,35,1,267,'Private room'
6,27,1,85,'Private room'
6,50,2,37,'Private room'
6,27,7,94,'Private room'
6,48,2,74,'Private room'
6,24,1,343,'Private room'
6,39,1,160,'Private room'
6,41,1,275,'Private room'
6,69,1,0,'Entire home/apt'
6,36,1,330,'Private room'
6,25,1,364,'Private room'
6,50,1,88,'Private room'
6,50,1,0,'Private room'
6,65,1,7,'Entire home/apt'
6,25,1,359,'Private room'
6,35,1,356,'Private room'
6,36,1,365,'Private room'
6,85,3,0,'Entire home/apt'
6,185,3,266,'Entire home/apt'
6,120,2,3,'Entire home/apt'
6,70,2,0,'Private room'
6,178,3,175,'Entire home/apt'
6,70,1,365,'Private room'
6,38,1,333,'Private room'
6,66,3,63,'Entire home/apt'
6,49,3,42,'Private room'
6,121,2,37,'Entire home/apt'
6,110,1,73,'Entire home/apt'
6,150,1,325,'Entire home/apt'
6,65,1,0,'Private room'
6,199,1,365,'Entire home/apt'
6,50,1,323,'Private room'
6,300,1,0,'Entire home/apt'
6,175,3,71,'Entire home/apt'
6,86,1,45,'Entire home/apt'
6,13,1,3,'Shared room'
6,12,1,3,'Shared room'
6,13,1,4,'Shared room'
6,180,4,111,'Entire home/apt'
6,59,2,177,'Entire home/apt'
6,75,3,0,'Entire home/apt'
6,27,14,0,'Private room'
6,75,1,364,'Private room'
6,60,1,90,'Private room'
6,200,1,0,'Entire home/apt'
6,40,3,342,'Private room'
6,38,3,0,'Private room'
6,25,1,365,'Private room'
6,110,1,92,'Entire home/apt'
6,96,2,28,'Entire home/apt'
6,310,5,63,'Entire home/apt'
6,69,2,338,'Entire home/apt'
6,65,3,235,'Entire home/apt'
6,70,1,337,'Entire home/apt'
6,90,1,3,'Entire home/apt'
6,36,5,142,'Entire home/apt'
6,55,1,253,'Private room'
6,60,3,5,'Entire home/apt'
6,110,13,90,'Entire home/apt'
6,50,1,0,'Private room'
6,69,2,352,'Entire home/apt'
6,80,3,0,'Entire home/apt'
6,190,5,220,'Entire home/apt'
6,139,2,180,'Entire home/apt'
6,65,2,364,'Private room'
6,55,1,171,'Entire home/apt'
6,40,2,180,'Private room'
6,45,1,0,'Private room'
6,85,2,349,'Entire home/apt'
6,90,1,0,'Entire home/apt'
6,80,1,88,'Private room'
6,34,1,90,'Private room'
6,519,4,0,'Entire home/apt'
6,42,2,48,'Private room'
6,75,2,81,'Entire home/apt'
6,75,1,358,'Private room'
6,40,1,169,'Private room'
6,50,1,365,'Private room'
6,100,1,316,'Entire home/apt'
6,80,3,0,'Private room'
6,65,2,0,'Entire home/apt'
6,165,1,364,'Entire home/apt'
6,35,2,78,'Private room'
6,69,2,359,'Entire home/apt'
6,200,2,75,'Entire home/apt'
6,49,1,365,'Private room'
6,350,7,87,'Entire home/apt'
6,250,3,62,'Entire home/apt'
6,93,14,324,'Entire home/apt'
6,120,4,32,'Entire home/apt'
6,25,1,365,'Private room'
6,117,3,364,'Entire home/apt'
6,110,1,92,'Entire home/apt'
6,70,7,119,'Entire home/apt'
6,150,1,0,'Entire home/apt'
6,340,4,0,'Entire home/apt'
6,75,2,62,'Entire home/apt'
6,85,2,0,'Entire home/apt'
6,195,6,26,'Entire home/apt'
6,60,1,364,'Private room'
6,50,1,347,'Private room'
6,490,2,310,'Entire home/apt'
6,40,2,341,'Private room'
6,49,1,69,'Private room'
6,38,1,301,'Private room'
6,200,3,246,'Entire home/apt'
6,36,1,278,'Private room'
6,91,2,21,'Entire home/apt'
6,108,2,170,'Entire home/apt'
6,62,1,0,'Entire home/apt'
6,70,1,0,'Entire home/apt'
6,90,2,260,'Entire home/apt'
6,38,2,43,'Shared room'
6,55,1,136,'Private room'
6,305,3,0,'Entire home/apt'
6,350,4,317,'Entire home/apt'
6,90,3,0,'Entire home/apt'
6,22,4,86,'Private room'
6,100,1,0,'Entire home/apt'
6,160,6,0,'Entire home/apt'
6,12,1,3,'Private room'
6,93,4,0,'Entire home/apt'
6,87,1,358,'Entire home/apt'
6,65,1,365,'Private room'
6,45,1,0,'Private room'
6,90,4,299,'Entire home/apt'
6,52,2,363,'Private room'
6,65,2,176,'Entire home/apt'
6,735,3,0,'Entire home/apt'
6,420,1,0,'Entire home/apt'
6,35,1,0,'Private room'
6,100,2,332,'Private room'
6,50,1,365,'Private room'
6,125,14,271,'Entire home/apt'
6,70,2,206,'Entire home/apt'
6,150,7,365,'Entire home/apt'
6,40,1,89,'Private room'
6,55,2,362,'Private room'
6,600,6,87,'Entire home/apt'
6,25,1,344,'Private room'
6,30,7,365,'Private room'
6,69,1,0,'Private room'
6,45,2,51,'Private room'
6,21,1,312,'Private room'
6,119,1,355,'Entire home/apt'
6,75,1,361,'Entire home/apt'
6,52,1,246,'Private room'
6,79,3,10,'Entire home/apt'
6,45,3,122,'Entire home/apt'
6,64,1,213,'Private room'
6,29,1,0,'Private room'
6,125,3,22,'Entire home/apt'
6,200,1,365,'Entire home/apt'
6,230,6,10,'Entire home/apt'
6,92,3,364,'Entire home/apt'
6,42,1,305,'Entire home/apt'
6,60,2,365,'Private room'
6,37,1,342,'Private room'
6,250,4,29,'Entire home/apt'
6,150,1,79,'Entire home/apt'
6,25,1,358,'Private room'
6,140,3,25,'Entire home/apt'
6,130,2,109,'Entire home/apt'
6,36,2,364,'Private room'
6,28,2,14,'Private room'
6,20,1,84,'Private room'
6,49,2,168,'Private room'
6,49,1,0,'Private room'
6,322,3,0,'Entire home/apt'
6,28,1,152,'Private room'
6,110,1,92,'Entire home/apt'
6,150,7,62,'Entire home/apt'
6,280,2,0,'Entire home/apt'
6,165,4,257,'Entire home/apt'
6,65,1,90,'Private room'
6,110,1,92,'Entire home/apt'
6,150,1,0,'Entire home/apt'
6,45,1,365,'Private room'
6,49,1,365,'Private room'
6,70,1,0,'Private room'
6,395,1,0,'Entire home/apt'
6,175,5,14,'Entire home/apt'
6,33,7,365,'Private room'
6,85,2,47,'Entire home/apt'
6,300,2,306,'Entire home/apt'
6,40,3,36,'Private room'
6,310,5,21,'Entire home/apt'
6,30,2,307,'Private room'
6,480,3,303,'Entire home/apt'
6,31,1,224,'Private room'
6,50,1,365,'Private room'
6,65,1,365,'Private room'
6,130,1,0,'Entire home/apt'
6,431,3,0,'Entire home/apt'
6,110,1,91,'Entire home/apt'
6,59,2,354,'Entire home/apt'
6,40,1,365,'Private room'
6,65,3,340,'Private room'
6,50,1,67,'Private room'
6,70,5,88,'Entire home/apt'
6,40,1,0,'Private room'
6,140,2,0,'Entire home/apt'
6,30,1,0,'Private room'
6,35,1,82,'Private room'
6,26,1,129,'Private room'
6,45,2,338,'Private room'
6,49,3,180,'Private room'
6,95,7,64,'Entire home/apt'
6,189,1,308,'Entire home/apt'
6,50,1,365,'Private room'
6,35,1,0,'Private room'
6,50,3,16,'Entire home/apt'
6,40,3,363,'Private room'
6,75,1,0,'Entire home/apt'
6,290,3,0,'Entire home/apt'
6,102,2,71,'Entire home/apt'
6,40,1,335,'Private room'
6,255,2,201,'Entire home/apt'
6,215,3,365,'Entire home/apt'
6,90,1,0,'Entire home/apt'
6,69,2,293,'Entire home/apt'
6,59,2,365,'Entire home/apt'
6,45,7,0,'Private room'
6,31,1,361,'Private room'
6,110,1,166,'Entire home/apt'
6,80,2,54,'Entire home/apt'
6,31,1,327,'Private room'
6,75,1,365,'Private room'
6,300,2,237,'Entire home/apt'
6,72,3,129,'Entire home/apt'
6,80,2,0,'Entire home/apt'
6,25,1,96,'Private room'
6,95,7,0,'Entire home/apt'
6,100,3,0,'Entire home/apt'
6,55,3,309,'Entire home/apt'
6,50,1,363,'Private room'
6,60,1,365,'Private room'
6,25,1,282,'Private room'
6,35,1,0,'Private room'
6,35,3,365,'Private room'
6,95,4,0,'Entire home/apt'
6,199,5,274,'Entire home/apt'
6,40,1,364,'Private room'
6,75,1,365,'Private room'
6,25,1,0,'Private room'
6,90,1,179,'Entire home/apt'
6,60,1,357,'Entire home/apt'
6,90,2,19,'Entire home/apt'
6,30,2,137,'Private room'
6,13,1,4,'Shared room'
6,110,2,192,'Entire home/apt'
6,45,1,263,'Private room'
6,65,2,365,'Private room'
6,50,1,365,'Private room'
6,28,1,95,'Private room'
6,18,1,0,'Private room'
6,230,2,161,'Entire home/apt'
6,33,2,339,'Private room'
6,120,3,263,'Entire home/apt'
6,40,1,0,'Private room'
6,40,2,338,'Private room'
6,45,1,287,'Private room'
6,70,3,0,'Private room'
6,90,2,3,'Entire home/apt'
6,44,3,365,'Private room'
6,37,3,89,'Private room'
6,155,2,58,'Entire home/apt'
6,36,5,41,'Private room'
6,50,3,277,'Entire home/apt'
6,190,3,31,'Entire home/apt'
6,50,1,365,'Private room'
6,75,90,89,'Entire home/apt'
6,100,1,365,'Private room'
6,55,1,348,'Private room'
6,75,4,0,'Entire home/apt'
6,42,2,304,'Private room'
6,150,3,364,'Entire home/apt'
6,50,1,0,'Private room'
6,30,1,363,'Private room'
6,24,2,358,'Private room'
6,133,4,8,'Entire home/apt'
6,13,1,4,'Shared room'
6,135,3,317,'Entire home/apt'
6,55,1,185,'Private room'
6,37,1,338,'Private room'
6,200,2,365,'Entire home/apt'
6,45,3,328,'Private room'
6,35,1,301,'Private room'
6,100,3,346,'Entire home/apt'
6,25,1,365,'Private room'
6,99,3,148,'Entire home/apt'
6,70,1,0,'Private room'
6,142,1,0,'Private room'
6,90,3,350,'Entire home/apt'
6,75,4,20,'Entire home/apt'
6,48,1,172,'Private room'
6,130,2,67,'Entire home/apt'
6,40,2,90,'Private room'
6,85,1,294,'Entire home/apt'
6,49,1,0,'Entire home/apt'
6,25,1,0,'Private room'
6,61,1,90,'Private room'
6,13,1,4,'Shared room'
6,27,2,338,'Private room'
6,100,2,361,'Entire home/apt'
6,13,1,4,'Shared room'
6,116,2,308,'Entire home/apt'
6,13,1,4,'Shared room'
6,110,2,0,'Entire home/apt'
6,34,12,332,'Private room'
6,200,1,0,'Entire home/apt'
6,70,1,365,'Private room'
6,42,1,359,'Private room'
6,79,1,352,'Entire home/apt'
6,31,1,0,'Private room'
6,25,1,4,'Private room'
6,115,3,333,'Entire home/apt'
6,25,1,0,'Private room'
6,30,1,65,'Entire home/apt'
6,75,1,364,'Private room'
6,220,5,9,'Entire home/apt'
6,48,1,362,'Private room'
6,60,2,365,'Entire home/apt'
6,225,1,0,'Private room'
6,13,1,4,'Shared room'
6,52,1,88,'Private room'
6,55,1,361,'Private room'
6,25,2,154,'Private room'
6,40,1,362,'Private room'
6,82,1,365,'Private room'
6,85,2,0,'Entire home/apt'
6,35,1,64,'Private room'
6,35,7,86,'Private room'
6,25,7,365,'Private room'
6,85,1,0,'Entire home/apt'
6,98,1,365,'Entire home/apt'
6,100,3,250,'Entire home/apt'
6,30,1,87,'Private room'
6,31,1,362,'Private room'
6,65,1,278,'Private room'
6,65,3,359,'Private room'
6,79,1,224,'Entire home/apt'
6,26,1,348,'Private room'
6,40,2,338,'Private room'
6,72,1,307,'Entire home/apt'
6,33,1,331,'Private room'
6,151,1,0,'Entire home/apt'
6,225,7,111,'Entire home/apt'
6,59,2,352,'Entire home/apt'
6,58,1,365,'Private room'
6,65,7,365,'Entire home/apt'
6,30,2,310,'Private room'
6,40,2,175,'Private room'
6,49,1,63,'Private room'
6,60,3,365,'Private room'
6,40,1,364,'Private room'
6,69,2,357,'Entire home/apt'
6,100,1,0,'Private room'
6,49,1,176,'Private room'
6,75,1,364,'Private room'
6,69,4,0,'Entire home/apt'
6,130,1,364,'Private room'
6,160,3,273,'Entire home/apt'
6,29,2,176,'Private room'
6,70,1,17,'Entire home/apt'
6,195,3,365,'Entire home/apt'
6,25,3,61,'Private room'
6,75,7,0,'Entire home/apt'
6,22,2,0,'Private room'
6,70,1,301,'Entire home/apt'
6,191,1,222,'Entire home/apt'
6,59,2,49,'Entire home/apt'
6,40,1,175,'Private room'
6,75,2,37,'Entire home/apt'
6,27,1,365,'Private room'
6,90,2,74,'Entire home/apt'
6,50,1,308,'Private room'
6,395,3,0,'Entire home/apt'
6,69,3,322,'Private room'
6,80,1,341,'Entire home/apt'
6,18,14,57,'Private room'
6,33,2,161,'Private room'
6,32,5,7,'Private room'
6,100,2,0,'Entire home/apt'
6,75,5,236,'Entire home/apt'
6,23,7,80,'Private room'
6,60,1,140,'Private room'
6,70,3,5,'Entire home/apt'
6,60,1,0,'Entire home/apt'
6,50,3,321,'Entire home/apt'
6,120,1,364,'Entire home/apt'
6,200,5,254,'Entire home/apt'
6,13,1,4,'Shared room'
6,200,1,340,'Entire home/apt'
6,40,2,11,'Private room'
6,20,10,365,'Shared room'
6,44,2,248,'Private room'
6,45,1,314,'Private room'
6,95,2,0,'Entire home/apt'
6,35,1,0,'Private room'
6,50,1,364,'Private room'
