price,minimum_nights,availability_365,neighbourhood,room_type
220,7,251,28,2
150,7,0,28,2
550,5,363,28,2
90,2,364,28,1
325,2,72,28,2
70,1,71,28,2
45,1,342,28,1
120,3,359,28,2
73,1,62,28,2
45,1,35,28,1
74,90,365,28,2
129,3,219,28,2
125,2,14,28,2
120,1,14,28,2
80,90,107,28,2
125,1,0,28,2
95,6,0,28,2
140,3,306,28,2
140,1,63,28,2
45,1,0,28,1
65,1,63,28,2
140,2,11,28,2
309,5,251,28,2
180,2,245,28,2
185,3,0,28,2
300,1,0,28,2
100,2,83,28,2
50,3,11,28,2
425,3,329,28,2
99,2,180,28,1
48,1,0,28,1
350,1,228,28,2
35,2,30,28,1
170,2,355,28,2
150,1,4,28,2
85,13,88,28,2
425,3,357,28,2
60,5,364,28,1
98,2,128,28,2
150,1,332,28,2
187,2,58,28,2
175,3,63,28,2
130,3,136,28,2
105,3,365,28,2
100,2,278,28,2
58,2,128,28,1
195,3,332,28,2
75,1,165,28,1
70,5,0,28,1
85,5,88,28,2
70,30,358,28,3
110,5,71,28,2
179,1,321,28,2
77,1,0,28,1
41,30,0,28,1
160,3,100,28,1
165,1,0,28,2
180,3,288,28,2
69,1,198,28,1
100,2,362,28,1
120,28,115,28,2
65,1,342,28,1
55,3,5,28,1
75,1,192,28,1
45,2,7,28,1
80,1,344,28,1
80,2,364,28,2
85,1,73,28,1
49,1,3,28,1
350,1,364,28,2
53,2,0,28,1
80,2,365,28,1
38,5,0,28,1
108,1,179,28,1
55,1,0,28,2
69,1,118,28,1
31,1,180,28,1
144,2,300,28,2
81,2,89,28,1
200,5,0,28,2
321,1,329,28,2
130,1,0,28,2
110,3,0,28,2
169,1,19,28,2
123,2,63,28,2
125,30,365,28,2
43,3,9,28,1
210,2,246,28,2
65,1,58,28,1
139,1,0,28,2
120,3,29,28,2
85,2,0,28,2
65,2,365,28,1
70,7,0,28,1
70,1,89,28,1
49,1,77,28,1
56,1,63,28,2
100,1,348,28,1
578,2,0,28,2
600,4,309,28,2
27,1,0,28,1
129,2,76,28,1
100,2,328,28,2
180,1,300,28,2
69,1,63,28,2
109,3,190,28,1
65,2,60,28,1
33,1,321,28,1
400,7,89,28,2
120,1,365,28,1
65,1,106,28,1
60,2,35,28,1
198,1,259,28,2
200,1,316,28,2
150,3,311,28,2
59,1,0,28,2
130,2,265,28,2
150,6,0,28,2
500,7,364,28,2
570,7,364,28,2
110,2,59,28,2
120,2,162,28,2
50,1,0,28,1
95,1,63,28,2
120,3,51,28,2
250,28,179,28,2
75,1,0,28,2
95,3,133,28,2
104,2,347,28,2
260,3,314,28,2
202,1,337,28,2
250,90,365,28,2
175,3,0,28,2
299,3,365,28,2
150,3,46,28,2
120,2,270,28,2
75,2,0,28,2
40,1,35,28,1
99,1,34,28,2
302,5,345,28,2
140,2,59,28,2
139,2,0,28,2
136,1,63,28,2
35,5,10,28,1
90,3,0,28,2
200,2,205,28,2
85,10,338,28,2
120,5,106,28,1
60,4,236,28,1
160,1,33,28,2
155,1,179,28,1
35,2,364,28,1
160,3,30,28,2
150,90,240,28,2
150,3,0,28,2
85,1,270,28,2
120,2,357,28,1
100,2,364,28,2
150,1,0,28,2
59,1,152,28,1
250,7,89,28,2
120,1,297,28,2
99,2,63,28,2
219,1,35,28,2
62,2,0,28,1
125,3,332,28,1
150,1,0,28,2
85,2,0,28,1
125,4,101,28,2
135,3,180,28,2
60,1,0,28,1
135,1,282,28,2
28,2,0,28,1
41,2,132,28,1
25,1,354,28,3
100,3,63,28,2
200,1,302,28,2
52,1,0,28,1
737,3,0,28,2
320,4,358,28,2
180,3,287,28,2
320,4,46,28,2
125,3,357,28,2
150,3,325,28,2
68,2,28,28,1
65,1,123,28,1
349,1,180,28,2
120,14,74,28,2
195,1,0,28,2
283,3,0,28,2
90,3,203,28,1
81,2,15,28,2
55,1,358,28,1
190,1,293,28,2
100,2,128,28,1
63,2,90,28,1
195,5,178,28,2
59,2,69,28,1
65,3,118,28,2
110,2,277,28,2
135,7,85,28,2
485,5,55,28,2
148,7,14,28,2
255,3,47,28,2
145,1,306,28,2
139,1,361,28,2
48,2,284,28,1
110,2,19,28,1
60,1,227,28,1
132,2,132,28,2
105,2,319,28,2
115,2,63,28,2
2000,2,268,28,2
37,10,0,28,1
569,1,0,28,2
125,3,63,28,2
149,2,35,28,2
159,1,77,28,2
118,2,118,28,2
200,3,140,28,2
169,4,171,28,2
48,2,25,28,1
110,1,61,28,2
80,5,179,28,1
90,4,14,28,2
63,5,54,28,1
425,3,364,28,2
55,1,87,28,1
80,2,63,28,2
129,3,295,28,2
200,1,67,28,2
72,1,77,28,1
67,2,7,28,1
75,1,277,28,2
325,1,0,28,2
23,7,0,28,1
275,3,63,28,2
125,2,320,28,2
45,1,0,28,3
60,3,0,28,1
200,3,139,28,2
169,4,231,28,2
52,2,72,28,1
150,6,218,28,2
250,4,188,28,2
52,2,21,28,1
150,7,365,28,2
137,3,179,28,2
90,3,0,28,2
110,2,355,28,2
90,1,63,28,2
55,1,365,28,1
105,2,29,28,2
49,1,357,28,1
299,4,230,28,2
150,3,58,28,2
70,7,87,28,1
45,1,93,28,1
105,2,96,28,2
185,11,0,28,2
300,2,31,28,2
280,2,327,28,2
40,1,86,28,1
119,4,38,28,2
100,3,355,28,2
75,1,361,28,1
40,1,179,28,1
85,3,123,28,2
150,1,11,28,2
100,1,47,28,1
150,2,125,28,2
140,9,63,28,2
50,7,365,28,1
145,1,0,28,2
300,3,365,28,2
60,1,0,28,1
70,1,243,28,1
115,1,305,28,2
175,1,175,28,2
26,3,259,28,1
90,6,8,28,2
80,1,365,28,1
70,5,0,28,2
152,4,277,28,2
95,91,63,28,2
55,1,357,28,1
90,1,116,28,2
165,1,48,28,2
155,5,36,28,2
64,7,0,28,1
400,1,0,28,2
133,2,319,28,2
150,2,0,28,2
189,1,355,28,2
94,3,3,28,2
39,1,130,28,1
165,1,266,28,2
40,1,0,28,1
120,2,126,28,2
78,1,63,28,2
80,2,0,28,2
130,2,358,28,2
70,1,0,28,1
125,1,339,28,2
330,3,228,28,2
80,3,166,28,2
99,5,73,28,2
200,1,180,28,1
51,1,0,28,1
49,14,14,28,1
120,2,0,28,2
58,2,81,28,1
69,3,0,28,2
300,3,0,28,2
60,1,197,28,1
45,2,153,28,1
125,3,0,28,2
300,1,0,28,2
89,2,0,28,2
85,2,325,28,2
99,2,89,28,1
128,7,277,28,2
110,2,0,28,2
250,2,0,28,2
69,1,152,28,1
99,2,31,28,2
50,1,0,28,1
65,1,63,28,2
130,2,363,28,2
150,7,365,28,2
49,2,5,28,1
99,2,0,28,2
500,6,64,28,2
150,1,365,28,2
75,1,0,28,1
110,3,179,28,2
225,1,251,28,2
150,1,0,28,1
200,1,241,28,2
150,1,344,28,2
77,1,63,28,2
165,6,0,28,2
232,7,364,28,2
255,1,365,28,2
100,4,0,28,2
81,1,361,28,1
283,7,63,28,2
70,2,356,28,1
70,1,73,28,1
25,25,0,28,1
175,2,15,28,2
235,3,0,28,2
95,2,272,28,1
70,2,0,28,1
107,3,8,28,2
57,2,83,28,1
180,7,254,28,2
35,6,47,28,1
170,2,264,28,1
165,3,340,28,2
64,1,0,28,1
100,1,311,28,1
120,2,229,28,2
160,3,319,28,2
335,5,365,28,2
52,1,0,28,1
225,2,0,28,2
83,5,246,28,2
66,2,91,28,1
76,1,73,28,1
135,3,144,28,2
162,1,365,28,2
150,1,84,28,2
70,1,363,28,1
100,2,63,28,2
40,1,356,28,1
145,3,248,28,2
150,4,271,28,2
100,1,0,28,2
160,4,235,28,2
112,3,63,28,2
27,7,365,28,1
120,2,131,28,2
80,3,332,28,2
49,1,88,28,1
73,5,35,28,1
300,5,356,28,2
60,2,0,28,1
75,1,315,28,1
85,1,73,28,1
65,1,346,28,1
39,1,0,28,1
65,1,83,28,1
33,1,63,28,2
360,4,63,28,2
140,3,0,28,2
100,2,73,28,2
160,1,191,28,2
100,2,242,28,2
67,1,33,28,2
110,1,0,28,2
225,2,65,28,2
550,3,64,28,1
28,1,326,28,3
120,1,238,28,2
115,1,324,28,1
123,6,31,28,2
79,2,70,28,1
38,2,32,28,1
28,1,349,28,3
250,7,361,28,1
98,2,53,28,2
60,1,28,28,2
190,3,0,28,2
175,1,339,28,2
50,2,61,28,1
90,2,63,28,2
199,5,80,28,2
65,3,160,28,1
175,2,0,28,2
117,1,26,28,1
90,4,39,28,2
89,2,0,28,1
49,3,14,28,1
185,3,354,28,2
45,1,148,28,1
250,3,63,28,2
270,15,264,28,2
80,2,2,28,2
175,1,144,28,2
96,4,52,28,2
78,2,62,28,1
62,1,334,28,1
150,1,364,28,1
500,2,357,28,2
70,1,0,28,1
74,1,362,28,2
50,5,365,28,1
135,1,288,28,1
299,3,20,28,2
250,2,113,28,2
66,13,69,28,1
200,4,207,28,2
110,1,221,28,2
119,3,0,28,2
69,1,63,28,2
57,1,334,28,1
75,2,93,28,2
85,4,0,28,2
140,7,94,28,2
130,3,82,28,2
65,4,17,28,2
100,2,68,28,1
170,2,275,28,2
64,2,107,28,1
51,2,247,28,1
50,1,0,28,1
160,4,109,28,2
85,2,0,28,2
50,6,19,28,1
240,1,145,28,2
170,2,359,28,2
80,7,0,28,2
65,5,337,28,1
90,1,57,28,2
62,1,334,28,1
120,5,318,28,2
140,1,85,28,1
110,1,63,28,2
74,5,66,28,1
125,2,37,28,2
179,90,10,28,2
190,1,365,28,2
75,3,198,28,2
57,3,0,28,1
350,14,365,28,2
180,2,365,28,2
78,1,0,28,2
350,14,365,28,2
100,2,41,28,1
800,2,307,28,2
58,5,0,28,1
170,5,365,28,2
100,5,0,28,2
60,1,356,28,1
288,1,250,28,2
120,3,0,28,2
140,4,280,28,2
160,3,249,28,2
145,2,28,28,2
310,2,365,28,2
150,3,57,28,2
78,90,277,28,2
455,3,41,28,2
82,2,36,28,2
115,1,63,28,2
120,3,202,28,2
400,7,364,28,2
130,3,18,28,2
239,2,236,28,2
69,1,277,28,2
95,1,0,28,1
85,2,324,28,1
120,3,183,28,2
160,5,57,28,2
180,2,35,28,2
65,1,0,28,1
150,3,66,28,2
50,5,177,28,3
170,1,365,28,2
258,2,365,28,2
28,1,357,28,3
85,1,365,28,2
89,1,151,28,1
100,2,304,28,2
145,2,303,28,1
69,1,358,28,1
45,3,50,28,1
545,3,63,28,2
65,1,37,28,1
67,1,334,28,1
175,1,276,28,2
90,2,334,28,1
600,3,277,28,2
199,1,13,28,2
125,4,11,28,2
75,4,267,28,2
110,3,363,28,2
85,2,365,28,2
82,4,83,28,2
380,2,358,28,2
75,4,249,28,2
200,2,269,28,2
190,2,81,28,2
40,2,66,28,1
45,1,40,28,1
60,2,179,28,1
145,1,327,28,2
70,4,244,28,2
900,10,336,28,2
195,5,0,28,2
85,2,327,28,1
110,1,0,28,2
240,1,354,28,2
70,2,155,28,2
45,1,252,28,1
50,3,87,28,1
165,1,34,28,2
105,1,0,28,2
125,1,56,28,1
145,3,84,28,2
249,2,365,28,2
64,1,135,28,1
150,1,42,28,2
30,10,0,28,1
160,1,58,28,2
300,1,0,28,2
65,3,0,28,1
150,7,0,28,2
300,3,117,28,2
40,2,4,28,1
150,2,132,28,2
65,1,63,28,1
400,1,298,28,2
325,2,359,28,2
90,7,85,28,1
204,5,178,28,2
70,2,206,28,1
85,2,329,28,1
46,2,2,28,1
40,20,0,28,1
99,3,144,28,2
230,7,89,28,2
194,5,0,28,2
200,7,40,28,2
102,14,0,28,2
55,4,354,28,1
110,3,63,28,2
341,7,358,28,2
230,3,346,28,2
249,2,365,28,2
75,1,362,28,1
63,1,180,28,1
260,1,0,28,2
195,2,365,28,2
140,2,301,28,2
50,1,302,28,1
79,1,275,28,1
140,2,339,28,2
250,3,274,28,2
190,2,295,28,2
250,3,90,28,2
159,3,351,28,2
239,5,263,28,2
137,2,12,28,2
230,1,90,28,1
29,1,0,28,2
59,1,0,28,2
125,1,345,28,2
220,2,63,28,2
350,7,365,28,2
80,1,353,28,1
195,2,353,28,2
170,1,0,28,2
150,3,80,28,1
140,2,365,28,2
80,1,6,28,2
45,5,364,28,1
200,1,363,28,2
129,1,330,28,2
71,1,338,28,2
77,3,0,28,2
158,2,365,28,2
225,3,90,28,1
130,4,31,28,2
171,1,163,28,2
150,1,332,28,2
400,7,365,28,2
130,14,90,28,2
50,2,0,28,1
75,4,253,28,2
150,3,354,28,2
35,1,9,28,1
150,2,0,28,2
125,1,73,28,1
49,1,56,28,1
41,1,39,28,1
100,2,69,28,2
49,14,0,28,1
109,2,160,28,2
43,2,5,28,1
130,15,364,28,2
94,5,14,28,2
45,3,365,28,1
80,2,37,28,1
179,1,365,28,2
65,5,0,28,2
160,2,63,28,2
60,2,283,28,1
75,3,256,28,2
250,7,0,28,2
35,2,0,28,1
125,2,63,28,2
160,14,0,28,2
134,3,66,28,2
86,2,57,28,2
75,4,196,28,2
125,5,9,28,2
27,1,6,28,1
110,1,174,28,1
285,3,314,28,2
135,2,0,28,2
105,2,31,28,2
680,3,308,28,2
60,2,0,28,1
115,5,79,28,2
70,1,88,28,1
65,1,342,28,1
200,2,306,28,2
75,3,0,28,2
140,2,31,28,2
60,1,79,28,1
340,2,5,28,2
250,1,346,28,2
136,2,18,28,2
57,1,364,28,3
150,4,263,28,2
230,2,172,28,2
165,3,365,28,2
175,2,341,28,2
109,2,220,28,2
80,2,88,28,1
59,1,3,28,1
70,1,76,28,1
159,1,285,28,2
60,1,0,28,1
125,2,59,28,2
54,1,334,28,1
60,1,0,28,1
100,2,0,28,2
155,2,99,28,2
180,1,0,28,2
120,7,180,28,1
189,2,102,28,2
100,1,67,28,1
120,1,9,28,2
114,4,319,28,2
187,1,34,28,2
64,5,0,28,2
395,3,347,28,2
140,1,90,28,2
90,3,240,28,2
135,1,329,28,2
120,7,321,28,2
140,7,364,28,2
150,4,83,28,1
110,2,339,28,2
75,6,23,28,2
129,7,309,28,2
30,30,335,28,1
35,2,353,28,1
280,1,333,28,2
150,3,28,28,2
135,4,84,28,2
138,1,15,28,2
70,3,258,28,2
30,1,58,28,1
56,2,140,28,1
225,3,285,28,2
45,1,0,28,1
68,1,169,28,1
100,2,26,28,2
36,3,6,28,1
80,2,0,28,1
850,3,149,28,2
170,2,187,28,2
55,2,131,28,1
110,3,326,28,2
75,28,31,28,2
200,2,28,28,1
149,2,96,28,2
187,1,59,28,2
40,1,159,28,1
200,2,305,28,2
80,2,0,28,2
55,2,0,28,1
99,2,347,28,2
310,2,309,28,2
200,2,108,28,2
154,2,16,28,2
340,3,33,28,2
75,3,61,28,1
93,2,63,28,2
129,3,0,28,2
85,1,73,28,1
99,1,343,28,1
135,2,332,28,2
220,3,359,28,2
35,1,0,28,1
360,4,0,28,2
70,3,271,28,2
270,2,63,28,2
86,2,147,28,1
150,3,0,28,2
59,2,192,28,1
67,3,298,28,2
89,1,352,28,1
42,2,241,28,1
80,1,365,28,1
135,2,330,28,2
990,1,89,28,2
88,1,199,28,1
105,2,44,28,2
80,13,309,28,2
98,3,59,28,2
130,1,351,28,2
179,1,266,28,2
90,2,354,28,2
185,3,169,28,2
40,1,365,28,1
250,2,0,28,2
100,2,115,28,2
220,8,0,28,2
500,3,0,28,2
139,3,0,28,2
66,1,348,28,1
55,1,0,28,1
80,2,16,28,2
99,1,352,28,1
40,7,121,28,1
100,1,270,28,2
175,2,90,28,2
59,7,0,28,1
149,2,41,28,2
109,5,146,28,2
76,1,68,28,1
200,1,0,28,1
169,3,325,28,2
106,4,358,28,2
95,1,298,28,2
90,2,6,28,2
103,4,62,28,2
180,4,0,28,2
5000,1,365,28,2
119,4,68,28,2
90,4,251,28,2
68,1,18,28,1
233,1,365,28,1
86,5,0,28,2
125,1,359,28,2
175,2,202,28,2
45,1,0,28,1
56,2,6,28,1
80,2,0,28,2
150,1,350,28,1
85,1,89,28,2
179,1,226,28,2
60,1,8,28,2
79,2,339,28,1
115,3,340,28,2
70,1,0,28,1
39,1,122,28,1
210,3,117,28,2
180,3,362,28,2
249,2,59,28,2
152,2,263,28,2
185,2,328,28,2
700,1,365,28,2
100,2,351,28,1
73,1,11,28,2
149,2,263,28,2
80,14,311,28,1
95,2,175,28,1
53,3,20,28,1
95,1,166,28,2
290,3,214,28,2
118,2,356,28,2
130,3,328,28,2
96,1,89,28,1
149,3,365,28,2
160,28,65,28,2
149,7,75,28,2
150,7,16,28,2
75,2,37,28,2
100,1,365,28,1
200,1,0,28,2
45,1,78,28,1
110,3,0,28,2
55,2,90,28,1
250,2,353,28,2
250,2,335,28,2
70,1,72,28,1
75,4,8,28,2
59,1,365,28,1
161,1,302,28,2
320,5,63,28,2
90,2,63,28,2
85,7,0,28,2
80,2,364,28,1
100,1,0,28,1
98,1,198,28,1
60,2,0,28,1
128,2,356,28,2
100,4,63,28,2
93,3,94,28,1
138,1,136,28,2
190,1,0,28,2
150,5,293,28,2
149,1,22,28,2
55,3,324,28,1
180,2,336,28,2
329,2,278,28,2
50,1,0,28,1
99,1,332,28,2
300,1,0,28,2
151,3,305,28,2
90,1,12,28,2
145,1,317,28,2
110,4,68,28,2
170,30,157,28,2
49,1,149,28,1
650,7,365,28,2
150,5,336,28,2
200,2,360,28,2
600,90,0,28,2
200,1,76,28,2
290,6,175,28,2
145,3,363,28,2
50,2,277,28,1
49,1,67,28,1
99,2,346,28,2
220,3,287,28,2
55,3,88,28,1
57,1,62,28,1
210,3,326,28,2
55,2,365,28,1
330,1,106,28,2
295,10,89,28,2
150,1,63,28,2
40,1,364,28,1
119,2,20,28,2
100,1,63,28,2
170,2,312,28,2
317,15,82,28,2
139,5,302,28,2
200,2,43,28,2
140,2,338,28,2
91,3,119,28,2
99,3,8,28,2
100,3,0,28,2
145,1,348,28,2
180,2,142,28,2
99,2,63,28,2
75,2,71,28,1
44,1,16,28,1
38,3,22,28,1
315,2,283,28,2
100,5,67,28,2
149,5,90,28,2
75,3,0,28,2
180,7,94,28,2
27,1,344,28,3
89,3,53,28,2
145,3,7,28,2
200,7,15,28,2
139,2,163,28,1
135,1,3,28,2
145,14,26,28,2
129,1,290,28,2
89,1,137,28,2
125,1,365,28,1
125,3,43,28,2
89,6,291,28,1
350,3,365,28,2
150,1,0,28,1
72,1,344,28,1
155,2,7,28,2
125,3,63,28,2
70,1,9,28,1
95,1,365,28,1
35,1,1,28,1
48,1,276,28,1
375,3,263,28,2
100,1,365,28,1
115,3,314,28,2
165,3,0,28,2
200,2,229,28,2
149,3,66,28,2
125,6,0,28,2
162,3,7,28,2
110,4,63,28,2
225,7,27,28,2
62,1,20,28,1
95,2,40,28,1
75,3,330,28,1
300,3,306,28,2
70,1,73,28,1
350,2,0,28,2
89,2,146,28,2
199,10,17,28,2
200,2,80,28,2
123,2,170,28,2
95,3,24,28,2
295,1,340,28,2
150,7,45,28,2
120,1,252,28,2
65,2,63,28,2
74,1,344,28,1
150,7,93,28,2
75,6,55,28,2
95,3,294,28,1
275,3,364,28,2
160,4,313,28,2
63,1,26,28,2
45,2,89,28,1
245,2,256,28,2
145,1,0,28,2
250,5,14,28,2
60,1,73,28,1
120,1,277,28,2
99,3,225,28,2
30,14,0,28,1
288,1,256,28,2
51,1,325,28,1
350,2,365,28,2
52,1,0,28,1
150,4,63,28,2
63,1,38,28,1
160,3,84,28,2
130,2,34,28,2
165,3,63,28,2
75,2,316,28,2
200,5,246,28,2
230,7,43,28,2
179,2,184,28,2
150,1,56,28,2
180,1,311,28,2
41,1,0,28,1
153,2,62,28,2
200,3,24,28,2
110,2,361,28,2
150,4,0,28,2
139,2,311,28,2
345,3,75,28,2
76,2,292,28,2
62,1,282,28,1
110,1,91,28,1
125,3,0,28,2
135,3,150,28,2
5000,1,365,28,2
55,1,278,28,1
100,1,365,28,1
380,1,332,28,2
100,3,309,28,2
85,1,365,28,1
130,3,149,28,2
70,2,365,28,1
150,1,365,28,1
125,1,208,28,2
119,2,34,28,2
172,4,181,28,2
59,12,0,28,2
295,3,113,28,2
90,2,104,28,2
89,1,55,28,2
90,1,85,28,2
175,1,0,28,1
120,2,246,28,2
100,2,177,28,2
80,2,11,28,1
123,7,0,28,2
65,7,365,28,1
45,3,314,28,1
150,3,364,28,2
125,1,347,28,2
130,1,72,28,2
100,2,35,28,1
150,2,58,28,2
149,2,85,28,2
70,4,132,28,1
129,2,359,28,2
80,1,0,28,1
166,2,0,28,2
65,20,365,28,1
70,2,180,28,1
265,3,365,28,2
212,3,243,28,2
300,2,273,28,2
398,1,245,28,1
89,5,16,28,2
70,2,0,28,1
140,1,0,28,2
247,3,1,28,2
100,2,49,28,2
262,7,190,28,2
60,1,90,28,1
165,5,153,28,2
75,1,0,28,2
160,5,90,28,2
91,1,0,28,2
100,3,364,28,2
60,5,0,28,1
99,1,352,28,2
109,1,62,28,2
350,5,365,28,2
50,5,357,28,1
200,5,23,28,2
64,4,0,28,2
299,5,292,28,2
260,1,243,28,2
95,1,342,28,1
48,1,284,28,1
120,2,102,28,2
239,2,0,28,2
40,3,337,28,1
55,1,48,28,1
500,1,312,28,2
85,2,14,28,2
95,5,365,28,2
300,2,255,28,2
85,14,107,28,2
40,2,154,28,1
499,4,0,28,2
55,3,9,28,1
200,2,0,28,2
110,2,0,28,2
43,2,42,28,1
50,3,184,28,1
43,1,61,28,1
100,2,7,28,2
249,1,0,28,2
280,1,244,28,2
128,14,364,28,2
80,5,0,28,1
55,1,175,28,1
150,90,0,28,2
50,1,176,28,1
45,1,91,28,1
100,2,0,28,2
600,14,81,28,2
131,2,60,28,2
138,4,215,28,2
79,1,65,28,1
230,1,365,28,2
175,1,7,28,2
80,1,0,28,2
400,3,97,28,2
38,1,2,28,1
140,6,42,28,2
44,1,330,28,1
130,3,62,28,2
299,5,274,28,2
110,3,6,28,2
200,3,246,28,2
163,5,0,28,2
65,2,114,28,2
550,3,87,28,2
220,1,327,28,2
200,3,152,28,2
95,1,62,28,2
110,1,316,28,2
108,4,332,28,2
200,7,31,28,2
135,3,0,28,2
120,3,304,28,2
150,3,291,28,2
110,3,18,28,2
450,2,326,28,2
75,2,228,28,1
280,2,81,28,2
306,2,286,28,2
105,1,345,28,1
89,1,0,28,1
119,2,320,28,2
249,2,365,28,2
337,4,1,28,2
76,1,0,28,1
138,28,110,28,2
110,3,0,28,2
9,1,0,28,2
50,1,0,28,1
60,1,74,28,1
135,1,6,28,2
300,40,62,28,2
148,4,35,28,2
150,2,78,28,2
60,1,0,28,1
89,1,0,28,1
200,4,237,28,2
125,1,0,28,2
60,1,219,28,3
55,2,364,28,1
154,14,0,28,2
140,3,62,28,2
62,2,157,28,1
50,1,91,28,1
85,4,206,28,2
158,2,126,28,2
45,1,234,28,1
93,2,358,28,2
39,5,63,28,1
99,3,11,28,2
42,1,365,28,3
150,1,365,28,1
169,2,346,28,2
150,3,147,28,2
87,1,323,28,1
150,2,139,28,2
142,2,30,28,2
225,5,76,28,2
150,3,59,28,2
68,2,362,28,1
230,5,274,28,2
250,2,140,28,2
175,2,72,28,2
80,5,268,28,2
90,2,57,28,2
70,1,81,28,1
130,2,227,28,2
150,2,209,28,2
195,5,1,28,2
76,7,0,28,2
190,3,365,28,2
89,1,284,28,1
110,3,365,28,1
89,1,0,28,1
75,1,365,28,1
120,3,157,28,2
53,2,311,28,1
50,2,153,28,1
170,1,339,28,2
99,1,183,28,2
65,1,0,28,2
58,6,364,28,1
89,2,10,28,1
29,3,281,28,1
185,1,301,28,2
40,1,1,28,1
90,2,7,28,2
109,2,92,28,2
199,3,302,28,1
195,3,257,28,2
80,1,334,28,1
79,1,4,28,1
45,1,43,28,1
250,2,72,28,2
400,1,0,28,2
175,2,131,28,2
70,4,89,28,1
100,2,62,28,2
220,2,159,28,2
89,2,296,28,1
50,2,0,28,1
99,3,0,28,2
70,1,125,28,1
130,7,27,28,2
265,3,1,28,2
100,1,0,28,2
70,7,358,28,1
60,1,0,28,1
65,2,339,28,1
120,2,62,28,2
88,4,251,28,2
227,7,348,28,2
60,1,363,28,1
75,2,0,28,1
120,1,0,28,2
250,3,142,28,2
270,2,36,28,2
133,2,326,28,2
70,4,119,28,2
125,1,254,28,1
90,3,3,28,2
170,2,38,28,2
150,7,22,28,2
40,1,31,28,1
550,2,294,28,2
155,2,258,28,2
71,1,62,28,2
250,3,292,28,2
90,2,200,28,2
45,1,261,28,1
90,2,77,28,2
120,2,29,28,2
200,7,12,28,2
27,1,358,28,3
150,2,14,28,2
299,4,1,28,2
215,3,291,28,2
45,3,0,28,1
330,1,297,28,2
220,3,180,28,2
160,1,310,28,2
392,2,311,28,2
129,1,87,28,2
119,1,10,28,2
630,7,174,28,2
67,1,365,28,1
75,4,365,28,2
63,1,334,28,1
124,2,0,28,2
100,1,364,28,1
75,1,173,28,2
90,2,62,28,2
260,4,275,28,2
340,1,335,28,2
31,5,0,28,1
100,2,62,28,2
70,3,336,28,2
162,2,243,28,1
180,2,359,28,2
220,2,246,28,2
190,5,69,28,2
45,3,337,28,1
200,2,4,28,2
85,1,73,28,1
150,6,0,28,2
198,4,69,28,2
89,1,43,28,2
139,1,0,28,2
280,3,72,28,2
125,2,345,28,2
579,5,90,28,2
37,4,363,28,1
49,3,282,28,1
69,2,45,28,2
90,1,52,28,2
60,1,60,28,1
80,3,0,28,2
400,5,0,28,2
45,1,0,28,1
159,5,332,28,2
284,2,362,28,2
108,2,41,28,2
150,2,66,28,2
160,3,101,28,2
140,21,32,28,2
124,3,62,28,2
92,2,0,28,2
69,2,58,28,1
108,2,295,28,2
89,1,5,28,2
80,1,0,28,1
40,3,0,28,1
90,2,0,28,2
450,7,75,28,2
120,3,0,28,2
39,2,311,28,1
300,2,57,28,2
50,3,40,28,2
105,2,180,28,2
190,4,365,28,2
114,2,194,28,1
80,2,210,28,2
52,1,344,28,1
125,1,55,28,2
89,1,62,28,2
400,4,0,28,2
30,1,0,28,1
150,14,21,28,2
159,3,239,28,2
120,3,62,28,2
44,1,0,28,1
195,3,296,28,2
220,2,256,28,2
180,3,365,28,2
250,4,90,28,2
110,2,62,28,2
300,2,77,28,2
550,3,0,28,2
120,1,237,28,1
44,2,188,28,1
7000,1,0,28,3
120,1,365,28,1
299,2,233,28,2
150,2,364,28,2
35,5,111,28,1
240,3,15,28,2
650,1,365,28,2
250,5,0,28,2
85,4,192,28,2
146,2,365,28,2
106,4,344,28,2
129,4,243,28,2
151,2,13,28,2
100,3,274,28,2
129,1,24,28,2
29,1,138,28,1
250,3,62,28,2
280,1,2,28,2
250,3,294,28,2
192,1,132,28,2
187,2,242,28,2
450,1,361,28,2
171,1,0,28,2
100,3,0,28,2
80,4,69,28,2
138,2,277,28,2
135,2,133,28,2
145,2,23,28,2
159,1,229,28,2
299,1,341,28,2
72,1,168,28,1
54,2,341,28,1
100,1,0,28,2
199,5,0,28,2
205,7,364,28,2
150,2,70,28,2
129,1,35,28,2
190,28,62,28,2
50,1,0,28,1
58,1,299,28,1
109,1,172,28,2
100,2,76,28,2
115,1,63,28,2
220,4,73,28,2
60,1,0,28,1
190,3,94,28,2
90,2,317,28,1
110,1,362,28,2
264,7,87,28,2
110,5,33,28,2
180,3,239,28,2
163,2,17,28,2
100,1,63,28,2
45,2,277,28,1
65,1,0,28,2
185,7,365,28,2
150,2,0,28,2
38,2,318,28,1
170,2,305,28,2
75,2,0,28,1
60,40,132,28,1
180,4,20,28,2
110,3,357,28,2
129,1,0,28,2
259,1,361,28,2
150,2,301,28,2
200,3,350,28,2
160,3,21,28,2
95,3,363,28,2
179,1,0,28,2
75,1,17,28,2
85,1,206,28,2
140,90,154,28,2
150,5,31,28,2
49,4,0,28,1
85,2,62,28,2
48,1,23,28,1
104,1,180,28,1
50,2,203,28,1
105,5,231,28,2
120,4,0,28,2
235,5,90,28,2
240,3,365,28,2
115,3,55,28,2
63,2,193,28,1
